Sales_Date,Product_ID,Product_Name,Price,Cost,Sales_Quantity,Initial_Stock,End_Stock
07/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,993,989
07/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,999,999
07/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,990,990
08/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
08/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,992,974
08/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,989,979
08/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,986,972
08/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,980,980
08/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,980,978
08/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,985,968
08/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,989,975
08/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,999,980
08/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,990,980
09/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
09/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,974,970
09/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,979,960
09/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,972,956
09/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,980,964
09/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,978,963
09/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,968,967
09/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,975,964
09/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,980,975
09/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,980,975
10/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
10/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,970,958
10/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,960,950
10/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,956,953
10/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,964,964
10/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,963,961
10/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,967,963
10/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,964,952
10/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,975,959
10/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,975,972
11/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
11/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,958,940
11/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,950,930
11/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,953,943
11/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,964,951
11/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,961,947
11/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,963,958
11/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,952,943
11/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,959,950
11/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,972,968
12/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
12/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,940,938
12/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,930,922
12/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,943,934
12/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,951,947
12/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,947,930
12/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,958,955
12/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,943,927
12/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,950,946
12/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,968,956
13/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
13/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,988
13/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,996
13/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,981
13/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,986
13/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,996
13/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,997
13/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,992
13/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,984
13/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,984
14/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
14/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,988,968
14/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,996,995
14/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,981,980
14/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,986,974
14/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,996,987
14/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,997,995
14/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,992,980
14/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,984,972
14/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,984,966
15/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
15/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,968,957
15/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,995,989
15/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,980,960
15/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,974,958
15/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,987,977
15/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,995,984
15/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,980,977
15/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,972,959
15/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,966,948
16/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
16/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,957,943
16/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,989,971
16/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,960,958
16/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,958,958
16/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,977,974
16/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,984,974
16/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,977,961
16/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,959,947
16/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,948,946
17/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
17/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,943,939
17/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,971,967
17/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,958,951
17/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,958,941
17/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,974,967
17/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,974,954
17/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,961,945
17/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,947,929
17/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,946,942
18/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
18/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,939,938
18/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,967,956
18/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,951,933
18/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,941,938
18/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,967,953
18/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,954,942
18/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,945,925
18/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,929,909
18/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,942,932
19/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
19/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,938,919
19/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,956,951
19/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,933,929
19/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,938,932
19/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,953,942
19/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,942,929
19/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,925,909
19/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,909,893
19/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,932,914
20/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
20/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,989
20/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,995
20/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,985
20/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,982
20/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,997
20/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,995
20/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,990
20/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,989
20/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,1000
21/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
21/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,989,972
21/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,995,982
21/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,985,975
21/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,982,968
21/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,997,977
21/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,995,977
21/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,990,973
21/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,989,971
21/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,982
22/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
22/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,972,966
22/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,982,974
22/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,975,961
22/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,968,954
22/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,977,962
22/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,977,975
22/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,973,966
22/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,971,968
22/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,982,963
23/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
23/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,966,950
23/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,974,969
23/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,961,945
23/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,954,942
23/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,962,944
23/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,975,968
23/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,966,964
23/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,968,952
23/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,963,959
24/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
24/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,950,935
24/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,969,960
24/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,945,931
24/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,942,930
24/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,944,942
24/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,968,958
24/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,964,955
24/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,952,939
24/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,959,939
25/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
25/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,935,927
25/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,960,942
25/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,931,920
25/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,930,915
25/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,942,940
25/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,958,944
25/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,955,938
25/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,939,938
25/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,939,932
26/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
26/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,927,921
26/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,942,938
26/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,920,913
26/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,915,899
26/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,940,937
26/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,944,944
26/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,938,938
26/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,938,932
26/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,932,918
27/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
27/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,993
27/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,997
27/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,988
27/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,996
27/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,1000
27/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,992
27/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,998
27/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,993
27/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,999
28/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
28/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,993,980
28/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,997,987
28/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,988,980
28/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,996,989
28/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,995
28/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,992,989
28/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,998,996
28/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,993,992
28/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,999,992
29/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
29/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,980,968
29/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,987,982
29/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,980,967
29/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,989,987
29/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,995,977
29/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,989,977
29/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,996,981
29/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,992,980
29/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,992,991
30/11/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
30/11/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,968,959
30/11/2023,P0063,Modern Baju Kurung,120.63,154.65,9,982,981
30/11/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,967,951
30/11/2023,P0066,Batik Maxi Dress,117.26,210.21,9,987,980
30/11/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,977,976
30/11/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,977,972
30/11/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,981,969
30/11/2023,P0081,Casual Baju Kurung,325.12,298.43,9,980,979
30/11/2023,P0091,Kurta with Batik Print,268.96,142.99,9,991,977
01/12/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
01/12/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,959,952
01/12/2023,P0063,Modern Baju Kurung,120.63,154.65,9,981,975
01/12/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,951,945
01/12/2023,P0066,Batik Maxi Dress,117.26,210.21,9,980,979
01/12/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,976,956
01/12/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,972,966
01/12/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,969,969
01/12/2023,P0081,Casual Baju Kurung,325.12,298.43,9,979,977
01/12/2023,P0091,Kurta with Batik Print,268.96,142.99,9,977,961
02/12/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
02/12/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,952,932
02/12/2023,P0063,Modern Baju Kurung,120.63,154.65,9,975,959
02/12/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,945,925
02/12/2023,P0066,Batik Maxi Dress,117.26,210.21,9,979,971
02/12/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,956,938
02/12/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,966,946
02/12/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,969,960
02/12/2023,P0081,Casual Baju Kurung,325.12,298.43,9,977,965
02/12/2023,P0091,Kurta with Batik Print,268.96,142.99,9,961,952
03/12/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
03/12/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,932,913
03/12/2023,P0063,Modern Baju Kurung,120.63,154.65,9,959,946
03/12/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,925,918
03/12/2023,P0066,Batik Maxi Dress,117.26,210.21,9,971,968
03/12/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,938,921
03/12/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,946,933
03/12/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,960,941
03/12/2023,P0081,Casual Baju Kurung,325.12,298.43,9,965,946
03/12/2023,P0091,Kurta with Batik Print,268.96,142.99,9,952,932
04/12/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
04/12/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,993
04/12/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,999
04/12/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,997
04/12/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,986
04/12/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,987
04/12/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,989
04/12/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,983
04/12/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,988
04/12/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,999
05/12/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
05/12/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,993,977
05/12/2023,P0063,Modern Baju Kurung,120.63,154.65,9,999,994
05/12/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,997,989
05/12/2023,P0066,Batik Maxi Dress,117.26,210.21,9,986,976
05/12/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,987,970
05/12/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,989,973
05/12/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,983,967
05/12/2023,P0081,Casual Baju Kurung,325.12,298.43,9,988,977
05/12/2023,P0091,Kurta with Batik Print,268.96,142.99,9,999,982
06/12/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
06/12/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,977,973
06/12/2023,P0063,Modern Baju Kurung,120.63,154.65,9,994,984
06/12/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,989,981
06/12/2023,P0066,Batik Maxi Dress,117.26,210.21,9,976,969
06/12/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,970,970
06/12/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,973,963
06/12/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,967,949
06/12/2023,P0081,Casual Baju Kurung,325.12,298.43,9,977,972
06/12/2023,P0091,Kurta with Batik Print,268.96,142.99,9,982,974
07/12/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
07/12/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,973,970
07/12/2023,P0063,Modern Baju Kurung,120.63,154.65,9,984,972
07/12/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,981,970
07/12/2023,P0066,Batik Maxi Dress,117.26,210.21,9,969,968
07/12/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,970,952
07/12/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,963,949
07/12/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,949,931
07/12/2023,P0081,Casual Baju Kurung,325.12,298.43,9,972,969
07/12/2023,P0091,Kurta with Batik Print,268.96,142.99,9,974,958
08/12/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
08/12/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,970,952
08/12/2023,P0063,Modern Baju Kurung,120.63,154.65,9,972,963
08/12/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,970,955
08/12/2023,P0066,Batik Maxi Dress,117.26,210.21,9,968,963
08/12/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,952,952
08/12/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,949,933
08/12/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,931,917
08/12/2023,P0081,Casual Baju Kurung,325.12,298.43,9,969,958
08/12/2023,P0091,Kurta with Batik Print,268.96,142.99,9,958,938
09/12/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
09/12/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,952,948
09/12/2023,P0063,Modern Baju Kurung,120.63,154.65,9,963,947
09/12/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,955,945
09/12/2023,P0066,Batik Maxi Dress,117.26,210.21,9,963,943
09/12/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,952,942
09/12/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,933,922
09/12/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,917,914
09/12/2023,P0081,Casual Baju Kurung,325.12,298.43,9,958,946
09/12/2023,P0091,Kurta with Batik Print,268.96,142.99,9,938,924
10/12/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
10/12/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,948,930
10/12/2023,P0063,Modern Baju Kurung,120.63,154.65,9,947,938
10/12/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,945,925
10/12/2023,P0066,Batik Maxi Dress,117.26,210.21,9,943,935
10/12/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,942,938
10/12/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,922,911
10/12/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,914,898
10/12/2023,P0081,Casual Baju Kurung,325.12,298.43,9,946,927
10/12/2023,P0091,Kurta with Batik Print,268.96,142.99,9,924,920
11/12/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
11/12/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,998
11/12/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,987
11/12/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,994
11/12/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,985
11/12/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,983
11/12/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,985
11/12/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,998
11/12/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,992
11/12/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,989
12/12/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
12/12/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,998,986
12/12/2023,P0063,Modern Baju Kurung,120.63,154.65,9,987,984
12/12/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,994,988
